dataTime,locType,longitude,latitude,heading,accuracy,speed,distance,isBackForeground,stepType,altitude
1771688018,1,-79.697825,43.448753,0.000000,2.526553,32.143935,96.660987,1,0,114.303572
1771688022,1,-79.698816,43.447844,0.000000,2.788070,32.344964,128.971499,1,0,115.437994
1771688025,1,-79.699577,43.447174,0.000000,2.008317,32.238755,96.622802,1,0,115.594013
1771688028,1,-79.700342,43.446506,0.000000,2.022021,32.272138,96.658836,1,0,115.516993
1771688031,1,-79.701094,43.445830,0.000000,2.001613,32.139465,96.676937,1,0,116.334580
1771688034,1,-79.701848,43.445156,0.000000,2.004911,32.208171,96.606621,1,0,116.470417
1771688038,1,-79.702865,43.444263,0.000000,2.000002,32.264283,128.922424,1,0,116.843447
1771688041,1,-79.703616,43.443588,0.000000,2.002847,32.244926,96.539663,1,0,116.101858
1771688045,1,-79.704621,43.442686,0.000000,2.001328,32.228374,129.079090,1,0,115.492239
1771688049,1,-79.705635,43.441783,0.000000,2.000000,32.385046,129.625436,1,0,113.752183
1771688052,1,-79.706390,43.441107,0.000000,2.000000,32.251341,96.833776,1,0,112.305175
1771688056,1,-79.707406,43.440222,0.000000,2.000000,32.083430,128.192808,1,0,111.787940
1771688059,1,-79.708174,43.439560,0.000000,2.000000,32.065712,96.308411,1,0,111.327640
1771688062,1,-79.708935,43.438893,0.000000,2.158116,32.105159,96.370059,1,0,111.248822
1771688066,1,-79.709939,43.438007,0.000000,3.596815,32.006548,127.657301,1,0,111.318446
1771688070,1,-79.710964,43.437121,0.000000,2.352012,32.045237,128.746420,1,0,110.724654
1771688074,1,-79.711960,43.436217,0.000000,3.105711,32.170303,128.799234,1,0,110.627848
1771688077,1,-79.712693,43.435553,0.000000,2.014656,31.422223,94.680346,1,0,110.376002
1771688081,1,-79.713657,43.434691,0.000000,2.000017,30.610777,123.546360,1,0,110.359168
1771688084,1,-79.714363,43.434060,0.000000,2.006873,29.779137,90.455320,1,0,110.298055
1771688087,1,-79.715044,43.433440,0.000000,2.075793,29.202716,88.232659,1,0,110.372171
1771688091,1,-79.715932,43.432640,0.000000,2.000260,28.152642,114.320133,1,0,110.339498
1771688094,1,-79.716574,43.432064,0.000000,2.000115,27.251820,82.445085,1,0,110.186254
1771688097,1,-79.717209,43.431490,0.000000,2.213523,27.267601,81.915840,1,0,110.229841
1771688101,1,-79.718081,43.430733,0.000000,2.019280,27.589559,109.809216,1,0,110.555873
1771688104,1,-79.718934,43.430277,0.000000,21.318091,27.693237,85.657097,1,0,110.656679
1771688107,1,-79.719577,43.429689,0.000000,21.216174,27.720487,83.537468,1,0,110.977106
1771688110,1,-79.720224,43.429106,0.000000,21.028842,27.809191,83.307056,1,0,110.799228
1771688114,1,-79.721093,43.428340,0.000000,22.117013,27.805408,110.425943,1,0,110.375720
1771688118,1,-79.721981,43.427589,0.000000,23.112228,27.446976,110.144771,1,0,110.333471
